,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales
13557,13800,5769,19,2009.0,8,110,0.03,0.0,0.0,0.0
13558,13801,8102,16,2009.0,11,159,0.0,0.0,0.04,0.0
13559,13802,7937,4,2009.0,5,430,0.04,0.0,0.0,0.0
13560,13803,3860,4,2007.0,3,347,0.0,0.0,0.04,0.0
13561,13804,10032,15,1995.0,9,218,0.0,0.0,0.04,0.0
13562,13805,7494,29,2004.0,3,553,0.03,0.01,0.0,0.0
13563,13806,3850,19,2011.0,1,230,0.0,0.0,0.04,0.0
13564,13807,11226,4,2010.0,1,275,0.0,0.0,0.04,0.0
13565,13808,7782,13,2013.0,0,85,0.0,0.03,0.0,0.01
13566,13809,1784,26,2010.0,2,347,0.0,0.0,0.04,0.0
13567,13810,8349,17,2011.0,0,455,0.0,0.0,0.04,0.0
13568,13811,7113,28,2011.0,2,7,0.02,0.0,0.02,0.0
13569,13812,3748,26,2010.0,10,528,0.04,0.0,0.0,0.0
13570,13813,1045,4,2007.0,8,524,0.03,0.0,0.0,0.0
13571,13814,10546,19,2009.0,7,301,0.0,0.0,0.04,0.0
13572,13815,85,4,2008.0,1,347,0.0,0.0,0.04,0.0
13573,13816,1445,19,2008.0,1,412,0.0,0.0,0.04,0.0
13574,13817,1732,16,2003.0,2,445,0.02,0.01,0.0,0.0
13575,13818,3954,16,2004.0,0,445,0.02,0.01,0.0,0.0
13576,13819,6834,4,2008.0,1,14,0.0,0.0,0.04,0.0
13577,13820,961,28,2006.0,5,275,0.04,0.0,0.0,0.0
13578,13821,9099,6,2003.0,6,53,0.03,0.01,0.0,0.0
13579,13822,10080,2,2012.0,1,528,0.0,0.0,0.04,0.0
13580,13823,1100,28,2009.0,6,138,0.0,0.03,0.0,0.0
13581,13824,9642,4,2009.0,0,53,0.04,0.0,0.0,0.0
13582,13825,9034,28,2009.0,10,347,0.02,0.02,0.0,0.0
13583,13826,9346,15,1997.0,11,138,0.02,0.01,0.0,0.0
13584,13827,1309,13,2014.0,0,275,0.01,0.03,0.0,0.0
13585,13828,2361,4,2007.0,2,6,0.0,0.0,0.04,0.0
13586,13829,3986,15,1997.0,0,540,0.02,0.01,0.0,0.0
13587,13830,10065,6,2002.0,10,524,0.03,0.01,0.0,0.0
13588,13831,10404,26,2008.0,8,565,0.04,0.0,0.0,0.0
13589,13832,850,17,2015.0,0,381,0.0,0.0,0.04,0.0
13590,13833,269,13,2010.0,7,138,0.0,0.03,0.0,0.01
13591,13834,7940,17,2015.0,0,499,0.0,0.0,0.04,0.0
13592,13835,9860,13,2005.0,9,21,0.01,0.03,0.0,0.01
13593,13836,9300,17,2009.0,6,481,0.0,0.03,0.0,0.01
13594,13837,2514,29,2006.0,1,142,0.03,0.01,0.0,0.0
13595,13838,9946,13,2015.0,9,138,0.0,0.04,0.0,0.0
13596,13839,10114,21,1995.0,3,454,0.0,0.0,0.04,0.0
13597,13840,11215,20,2015.0,0,166,0.0,0.0,0.04,0.0
13598,13841,4385,13,2011.0,9,120,0.02,0.01,0.0,0.0
13599,13842,4796,4,2005.0,3,347,0.0,0.0,0.04,0.0
13600,13843,916,19,2010.0,1,362,0.0,0.0,0.04,0.0
13601,13844,11236,7,2005.0,2,347,0.03,0.01,0.0,0.0
13602,13845,2317,16,2010.0,3,493,0.02,0.01,0.0,0.0
13603,13846,7300,16,2008.0,3,553,0.02,0.01,0.0,0.0
13604,13847,3795,2,2016.0,1,347,0.0,0.0,0.04,0.0
13605,13848,6428,15,1999.0,10,275,0.02,0.01,0.0,0.0
13606,13849,6891,16,2004.0,10,198,0.02,0.01,0.0,0.0
13607,13850,9607,16,2006.0,11,150,0.01,0.0,0.03,0.0
13608,13851,8209,13,2006.0,0,543,0.01,0.02,0.0,0.01
13609,13852,893,13,2009.0,10,160,0.01,0.02,0.0,0.01
13610,13853,2903,4,2006.0,10,138,0.03,0.0,0.0,0.0
13611,13854,9314,13,2007.0,11,487,0.01,0.02,0.0,0.01
13612,13855,4923,6,2002.0,7,347,0.0,0.0,0.04,0.0
13613,13856,4169,18,2015.0,7,231,0.0,0.0,0.04,0.0
13614,13857,6971,15,2001.0,1,241,0.02,0.01,0.0,0.0
13615,13858,8522,13,2006.0,9,493,0.01,0.03,0.0,0.01
13616,13859,4487,4,2009.0,5,566,0.03,0.0,0.0,0.0
13617,13860,1052,30,2015.0,1,6,0.03,0.01,0.0,0.0
13618,13861,10751,15,1998.0,11,138,0.02,0.01,0.0,0.0
13619,13862,5914,19,2012.0,0,347,0.0,0.0,0.04,0.0
13620,13863,1998,6,2001.0,5,420,0.03,0.01,0.0,0.0
13621,13864,95,4,2009.0,9,43,0.0,0.0,0.04,0.0
13622,13865,3897,19,2010.0,7,499,0.0,0.0,0.04,0.0
13623,13866,10385,20,2015.0,7,154,0.0,0.0,0.04,0.0
13624,13867,1518,29,2002.0,6,91,0.03,0.01,0.0,0.0
13625,13868,601,15,1999.0,5,53,0.02,0.01,0.0,0.0
13626,13869,6966,2,2015.0,5,273,0.0,0.04,0.0,0.0
13627,13870,6737,20,2016.0,3,499,0.0,0.0,0.04,0.0
13628,13871,1183,13,2006.0,11,543,0.0,0.03,0.0,0.01
13629,13873,8710,30,2016.0,0,242,0.03,0.0,0.0,0.0
13630,13874,4186,4,2009.0,3,330,0.0,0.04,0.0,0.0
13631,13875,3766,3,2001.0,0,347,0.0,0.0,0.04,0.0
13632,13876,3888,13,2007.0,0,138,0.0,0.03,0.0,0.01
13633,13877,8481,7,2006.0,2,347,0.03,0.01,0.0,0.0
13634,13878,4081,4,2007.0,3,296,0.04,0.0,0.0,0.0
13635,13879,4790,26,2010.0,10,565,0.04,0.0,0.0,0.0
13636,13880,9035,16,2005.0,0,221,0.02,0.01,0.0,0.0
13637,13881,5964,28,2015.0,0,286,0.0,0.04,0.0,0.0
13638,13882,3526,26,2009.0,6,565,0.04,0.0,0.0,0.0
13639,13883,7984,18,2016.0,10,31,0.0,0.03,0.0,0.01
13640,13884,5709,16,2008.0,1,7,0.0,0.0,0.04,0.0
13641,13885,9310,17,2009.0,6,70,0.0,0.02,0.0,0.01
13642,13886,3834,13,2003.0,8,323,0.01,0.02,0.0,0.01
13643,13887,3941,18,2016.0,3,445,0.01,0.0,0.02,0.0
13644,13888,1081,20,2016.0,0,109,0.0,0.0,0.04,0.0
13645,13889,2955,2,2015.0,0,359,0.0,0.0,0.04,0.0
13646,13890,7419,29,2003.0,6,91,0.03,0.01,0.0,0.0
13647,13891,8644,26,2009.0,3,524,0.03,0.0,0.0,0.0
13648,13892,20,4,2011.0,3,433,0.0,0.03,0.0,0.0
13649,13893,4208,15,1995.0,3,446,0.0,0.0,0.04,0.0
13650,13894,7814,13,2004.0,6,436,0.0,0.03,0.0,0.01
13651,13895,10663,19,2005.0,6,455,0.02,0.01,0.0,0.01
13652,13896,7549,19,2006.0,5,347,0.0,0.0,0.04,0.0
13653,13897,7554,19,2007.0,11,430,0.04,0.0,0.0,0.0
13654,13898,2615,15,2001.0,4,524,0.02,0.01,0.0,0.0
13655,13899,9044,26,2008.0,1,564,0.04,0.0,0.0,0.0
13656,13900,2606,19,2006.0,0,499,0.0,0.0,0.04,0.0
13657,13901,1612,15,1999.0,1,347,0.02,0.01,0.0,0.0
13658,13902,1705,15,1997.0,8,275,0.02,0.01,0.0,0.0
13659,13903,10129,4,2012.0,0,347,0.0,0.0,0.04,0.0
13660,13904,2487,16,2002.0,10,144,0.0,0.0,0.04,0.0
13661,13905,9982,4,2010.0,5,162,0.02,0.02,0.0,0.0
13662,13906,8117,13,2009.0,0,487,0.0,0.03,0.0,0.01
13663,13907,3889,13,2004.0,0,138,0.0,0.03,0.0,0.01
13664,13908,681,15,1999.0,11,324,0.02,0.01,0.0,0.0
13665,13909,6923,15,1996.0,8,507,0.02,0.01,0.0,0.0
13666,13910,3962,4,2010.0,3,470,0.04,0.0,0.0,0.0
13667,13911,162,15,1996.0,10,413,0.02,0.01,0.0,0.0
13668,13912,5030,13,2015.0,0,547,0.0,0.04,0.0,0.0
13669,13913,8250,13,2009.0,1,120,0.0,0.03,0.0,0.01
13670,13914,1879,15,1997.0,9,138,0.02,0.01,0.0,0.0
13671,13915,2408,6,2004.0,0,347,0.03,0.01,0.0,0.0
13672,13916,468,12,1996.0,2,437,0.0,0.0,0.04,0.0
13673,13917,7578,27,2012.0,3,524,0.02,0.01,0.0,0.0
13674,13918,1443,13,2015.0,11,493,0.0,0.04,0.0,0.0
13675,13919,9898,6,2002.0,0,487,0.03,0.01,0.0,0.0
13676,13920,7919,2,2015.0,0,362,0.03,0.0,0.0,0.0
13677,13921,4951,15,1999.0,3,275,0.02,0.01,0.0,0.0
13678,13922,4150,19,2012.0,0,347,0.0,0.0,0.04,0.0
13679,13923,9159,6,2005.0,0,158,0.03,0.01,0.0,0.0
13680,13924,361,19,2012.0,0,347,0.0,0.0,0.04,0.0
13681,13925,2276,30,2015.0,10,517,0.0,0.04,0.0,0.0
13682,13926,2682,16,2004.0,1,240,0.02,0.01,0.0,0.0
13683,13927,5857,19,2006.0,3,563,0.0,0.0,0.04,0.0
13684,13928,2307,6,2002.0,8,21,0.03,0.01,0.0,0.0
13685,13929,9419,19,2009.0,11,499,0.0,0.0,0.04,0.0
13686,13930,8389,17,2014.0,1,362,0.0,0.0,0.04,0.0
13687,13931,4492,7,2006.0,10,275,0.0,0.0,0.04,0.0
13688,13932,10305,13,2015.0,9,528,0.0,0.04,0.0,0.0
13689,13933,1601,2,2015.0,1,7,0.0,0.0,0.04,0.0
13690,13934,9329,19,2011.0,1,347,0.0,0.0,0.04,0.0
13691,13935,11279,4,2007.0,9,137,0.03,0.0,0.0,0.0
13692,13936,2797,7,2002.0,10,275,0.03,0.01,0.0,0.0
13693,13937,3677,4,2006.0,8,21,0.03,0.0,0.0,0.0
13694,13938,9741,20,2015.0,3,347,0.0,0.0,0.04,0.0
13695,13939,4545,16,2002.0,10,275,0.0,0.0,0.04,0.0
13696,13940,9564,16,2006.0,1,48,0.0,0.0,0.04,0.0
13697,13941,8622,28,2009.0,6,529,0.03,0.0,0.0,0.0
13698,13942,381,17,2008.0,1,455,0.0,0.0,0.04,0.0
13699,13943,7700,4,2007.0,10,524,0.03,0.0,0.0,0.0
13700,13944,5154,4,2008.0,8,122,0.03,0.0,0.0,0.0
13701,13945,9598,4,2005.0,3,296,0.03,0.0,0.0,0.0
13702,13946,2542,28,2013.0,0,85,0.03,0.0,0.0,0.0
13703,13947,120,13,2011.0,7,229,0.02,0.01,0.0,0.0
13704,13948,7601,13,2003.0,11,189,0.0,0.03,0.0,0.01
13705,13949,5386,4,2006.0,7,359,0.0,0.0,0.04,0.0
13706,13950,791,6,2005.0,6,564,0.03,0.01,0.0,0.0
13707,13951,1766,19,2009.0,6,27,0.03,0.0,0.0,0.0
13708,13952,7770,30,2016.0,8,85,0.03,0.0,0.0,0.0
13709,13953,9520,4,2008.0,1,232,0.03,0.0,0.0,0.0
13710,13954,384,20,2014.0,7,499,0.0,0.0,0.04,0.0
13711,13955,10771,30,2014.0,0,499,0.01,0.03,0.0,0.0
13712,13956,5964,2,2015.0,0,286,0.0,0.03,0.0,0.0
13713,13957,7594,17,2014.0,7,206,0.03,0.01,0.0,0.01
13714,13958,7980,16,2007.0,10,138,0.02,0.01,0.0,0.0
13715,13959,3550,4,2008.0,9,275,0.03,0.0,0.0,0.0
13716,13960,7131,3,2008.0,1,346,0.0,0.0,0.04,0.0
13717,13961,1729,16,2004.0,0,275,0.02,0.01,0.0,0.0
13718,13962,9973,6,2002.0,8,524,0.03,0.01,0.0,0.0
13719,13963,1770,19,2010.0,1,263,0.0,0.0,0.04,0.0
13720,13965,4055,4,2010.0,3,109,0.0,0.0,0.04,0.0
13721,13966,1060,4,2007.0,5,430,0.03,0.0,0.0,0.0
13722,13967,5868,6,2002.0,0,21,0.03,0.01,0.0,0.0
13723,13968,5978,28,2010.0,7,85,0.0,0.0,0.04,0.0
13724,13969,10891,20,2014.0,6,499,0.0,0.0,0.04,0.0
13725,13970,1139,4,2009.0,8,200,0.03,0.0,0.0,0.0
13726,13971,3444,6,2003.0,4,182,0.03,0.01,0.0,0.0
13727,13972,7990,20,2015.0,10,524,0.0,0.03,0.0,0.01
13728,13973,3388,21,1994.0,2,476,0.0,0.0,0.04,0.0
13729,13974,1355,16,2006.0,11,230,0.0,0.0,0.04,0.0
13730,13975,9018,16,2005.0,7,6,0.02,0.01,0.0,0.0
13731,13976,10113,19,2012.0,0,230,0.0,0.0,0.04,0.0
13732,13977,6095,15,1999.0,5,347,0.02,0.01,0.0,0.0
13733,13978,6746,19,2013.0,1,230,0.0,0.0,0.04,0.0
13734,13979,9191,20,2014.0,7,347,0.0,0.0,0.04,0.0
13735,13980,8566,4,2007.0,1,109,0.0,0.0,0.04,0.0
13736,13981,3746,6,2005.0,0,347,0.03,0.01,0.0,0.0
13737,13982,10350,13,2011.0,4,160,0.0,0.03,0.0,0.01
13738,13983,2334,2,2016.0,3,166,0.0,0.0,0.04,0.0
13739,13984,4059,16,2008.0,3,109,0.0,0.0,0.04,0.0
13740,13985,11046,13,2011.0,11,528,0.0,0.03,0.0,0.0
13741,13986,8206,7,2004.0,4,493,0.03,0.01,0.0,0.0
13742,13987,6442,17,2015.0,0,138,0.03,0.0,0.0,0.01
13743,13988,1358,28,2009.0,1,7,0.0,0.0,0.04,0.0
13744,13989,9496,17,2009.0,11,37,0.0,0.0,0.04,0.0
13745,13990,5085,17,2012.0,7,362,0.0,0.0,0.04,0.0
13746,13991,3027,16,2006.0,2,232,0.02,0.01,0.0,0.0
13747,13992,9872,13,2013.0,1,114,0.0,0.03,0.0,0.0
13748,13993,3895,19,2009.0,1,499,0.0,0.0,0.04,0.0
13749,13994,7808,15,1998.0,7,362,0.02,0.01,0.0,0.0
13750,13995,6409,17,2015.0,10,138,0.0,0.03,0.0,0.01
13751,13996,2039,30,2016.0,8,21,0.01,0.02,0.0,0.0
13752,13997,6124,16,2009.0,3,295,0.02,0.01,0.0,0.0
13753,13998,2919,19,2008.0,5,252,0.03,0.0,0.0,0.0
13754,13999,3217,16,2006.0,6,455,0.0,0.0,0.04,0.0
13755,14000,10923,16,2005.0,8,85,0.02,0.01,0.0,0.0
13756,14001,5855,4,2008.0,3,206,0.0,0.0,0.04,0.0
13757,14002,8670,29,2002.0,6,347,0.03,0.01,0.0,0.0
13758,14003,206,13,2003.0,11,323,0.01,0.02,0.0,0.0
13759,14004,3073,3,2000.0,2,445,0.0,0.0,0.04,0.0
13760,14005,9510,29,2005.0,0,275,0.03,0.01,0.0,0.0
13761,14006,9109,26,2009.0,5,402,0.02,0.01,0.0,0.0
13762,14007,30,2,2016.0,1,212,0.0,0.0,0.04,0.0
13763,14008,1308,17,2011.0,0,275,0.02,0.01,0.0,0.01
13764,14009,6491,19,2007.0,5,101,0.03,0.0,0.0,0.0
13765,14010,741,29,2005.0,0,85,0.03,0.01,0.0,0.0
13766,14011,2731,17,2007.0,7,524,0.0,0.0,0.04,0.0
13767,14012,5959,6,2002.0,8,527,0.03,0.01,0.0,0.0
13768,14013,11014,13,2008.0,5,3,0.0,0.03,0.0,0.01
13769,14014,6831,4,2007.0,3,445,0.0,0.0,0.04,0.0
13770,14015,1477,19,2011.0,1,230,0.0,0.0,0.04,0.0
13771,14016,8184,4,2010.0,11,499,0.0,0.0,0.04,0.0
13772,14017,10345,19,2010.0,1,455,0.0,0.0,0.04,0.0
13773,14018,1334,4,2011.0,5,370,0.03,0.0,0.0,0.0
13774,14019,3818,16,2009.0,1,230,0.0,0.0,0.04,0.0
13775,14020,11011,13,2007.0,11,543,0.0,0.03,0.0,0.01
13776,14021,10957,29,2003.0,10,255,0.03,0.01,0.0,0.0
13777,14022,2027,16,2006.0,10,445,0.0,0.0,0.04,0.0
13778,14023,8027,13,2008.0,8,120,0.0,0.03,0.0,0.01
13779,14024,4493,26,2009.0,10,275,0.0,0.0,0.04,0.0
13780,14025,8041,16,2004.0,8,347,0.02,0.01,0.0,0.0
13781,14026,7662,20,2015.0,7,347,0.0,0.0,0.04,0.0
13782,14027,6591,16,2006.0,1,275,0.0,0.0,0.04,0.0
13783,14028,3185,16,2005.0,3,524,0.02,0.01,0.0,0.0
13784,14029,215,19,2012.0,0,85,0.0,0.0,0.04,0.0
13785,14030,11012,13,2009.0,11,524,0.0,0.03,0.0,0.01
13786,14031,10376,15,1996.0,3,372,0.02,0.01,0.0,0.0
13787,14032,4445,4,2010.0,9,528,0.03,0.0,0.0,0.0
13788,14033,8917,6,2003.0,10,232,0.03,0.01,0.0,0.0
13789,14034,7568,29,2003.0,8,56,0.03,0.01,0.0,0.0
13790,14035,7316,4,2006.0,10,481,0.03,0.0,0.0,0.0
13791,14036,4373,8,1994.0,10,445,0.0,0.0,0.04,0.0
13792,14037,6764,29,2004.0,1,289,0.03,0.01,0.0,0.0
13793,14038,1182,13,1998.0,11,543,0.0,0.03,0.0,0.01
13794,14039,9278,16,2007.0,11,63,0.0,0.0,0.04,0.0
13795,14040,5409,4,2004.0,3,499,0.0,0.0,0.04,0.0
13796,14041,10192,13,2007.0,0,137,0.0,0.03,0.0,0.01
13797,14042,2762,28,2010.0,8,86,0.0,0.0,0.04,0.0
13798,14043,9657,2,2013.0,3,109,0.01,0.02,0.0,0.0
13799,14044,1002,4,2008.0,3,182,0.03,0.0,0.0,0.0
13800,14045,4112,6,2001.0,0,60,0.03,0.01,0.0,0.0
13801,14046,625,2,2015.0,0,347,0.0,0.03,0.0,0.0
13802,14047,4882,19,2009.0,7,499,0.0,0.0,0.04,0.0
13803,14049,10900,17,2010.0,10,514,0.0,0.03,0.0,0.01
13804,14050,1965,15,1999.0,7,499,0.02,0.01,0.0,0.0
13805,14051,3616,13,2007.0,7,257,0.0,0.03,0.0,0.01
13806,14052,10458,4,2009.0,3,296,0.03,0.0,0.0,0.0
13807,14053,287,13,2010.0,7,445,0.0,0.03,0.0,0.01
13808,14054,7030,27,2014.0,0,347,0.01,0.02,0.0,0.0
13809,14055,6733,2,2015.0,11,499,0.0,0.0,0.04,0.0
13810,14056,1875,13,2006.0,9,524,0.0,0.03,0.0,0.01
13811,14059,5986,19,2006.0,7,455,0.0,0.0,0.04,0.0
13812,14060,1584,26,2009.0,3,524,0.03,0.0,0.0,0.0
13813,14061,4998,4,2009.0,0,464,0.0,0.0,0.04,0.0
13814,14062,7082,4,2010.0,9,524,0.03,0.0,0.0,0.0
13815,14063,7172,4,2008.0,0,378,0.03,0.0,0.0,0.0
13816,14064,3326,4,2010.0,7,87,0.0,0.0,0.04,0.0
13817,14065,8609,13,2010.0,11,265,0.0,0.03,0.0,0.01
13818,14066,8394,19,2010.0,1,560,0.0,0.0,0.04,0.0
13819,14067,5402,4,2011.0,5,57,0.0,0.03,0.0,0.0
13820,14068,9617,6,2006.0,4,325,0.03,0.01,0.0,0.0
13821,14069,8264,6,2003.0,3,487,0.03,0.01,0.0,0.0
13822,14070,1661,4,2008.0,5,112,0.0,0.03,0.0,0.0
13823,14071,507,4,2009.0,3,120,0.03,0.0,0.0,0.0
13824,14072,6176,4,2008.0,7,197,0.04,0.0,0.0,0.0
13825,14073,7185,13,1998.0,7,246,0.01,0.02,0.0,0.01
13826,14074,9486,4,2005.0,7,275,0.03,0.0,0.0,0.0
13827,14075,179,20,2016.0,0,381,0.02,0.01,0.0,0.01
13828,14076,3981,13,2005.0,0,142,0.0,0.03,0.0,0.0
13829,14077,2340,4,2007.0,6,564,0.03,0.0,0.0,0.0
13830,14078,91,13,2011.0,11,160,0.0,0.03,0.0,0.01
13831,14079,4136,13,2008.0,11,257,0.0,0.03,0.0,0.01
13832,14080,6449,16,2007.0,6,487,0.02,0.01,0.0,0.0
13833,14081,828,29,2003.0,7,487,0.03,0.01,0.0,0.0
13834,14082,5285,20,2015.0,10,455,0.03,0.0,0.0,0.01
13835,14083,7503,4,2004.0,5,232,0.03,0.0,0.0,0.0
13836,14084,4072,13,2006.0,0,137,0.0,0.03,0.0,0.01
13837,14085,480,18,2015.0,0,524,0.0,0.03,0.0,0.01
13838,14086,9660,13,2011.0,0,112,0.0,0.03,0.0,0.01
13839,14087,3902,16,2006.0,1,499,0.0,0.0,0.04,0.0
13840,14088,6969,29,2006.0,8,128,0.03,0.01,0.0,0.0
13841,14090,3318,16,2003.0,3,256,0.02,0.01,0.0,0.0
13842,14091,8958,13,2003.0,8,21,0.0,0.03,0.0,0.01
13843,14092,3675,17,2010.0,8,296,0.03,0.0,0.0,0.0
13844,14093,8193,19,2012.0,1,412,0.0,0.0,0.04,0.0
13845,14094,657,18,2016.0,1,501,0.01,0.02,0.0,0.01
13846,14095,1292,8,1994.0,4,275,0.0,0.0,0.04,0.0
13847,14096,3819,4,2011.0,1,230,0.0,0.0,0.04,0.0
13848,14097,5827,13,2014.0,7,524,0.0,0.03,0.0,0.0
13849,14098,2055,19,2012.0,0,347,0.0,0.0,0.04,0.0
13850,14099,5243,4,2009.0,7,301,0.0,0.0,0.04,0.0
13851,14101,2908,2,2011.0,11,499,0.0,0.0,0.03,0.0
13852,14102,7712,16,2006.0,9,267,0.02,0.01,0.0,0.0
13853,14103,10394,4,2013.0,10,109,0.0,0.03,0.0,0.0
13854,14104,11242,26,2008.0,6,255,0.0,0.0,0.03,0.0
13855,14105,171,27,2013.0,0,109,0.02,0.01,0.0,0.0
13856,14106,3014,17,2013.0,0,21,0.0,0.03,0.0,0.0
13857,14107,258,6,2001.0,0,21,0.03,0.01,0.0,0.0
13858,14108,6816,17,2013.0,0,109,0.0,0.0,0.03,0.0
13859,14109,5470,26,2010.0,8,370,0.03,0.0,0.0,0.0
13860,14110,2319,2,2015.0,3,448,0.0,0.0,0.03,0.0
13861,14111,3462,17,2010.0,3,528,0.0,0.0,0.03,0.0
13862,14112,9315,13,2011.0,11,390,0.0,0.03,0.0,0.01
13863,14113,10334,4,2008.0,3,209,0.0,0.03,0.0,0.0
13864,14114,10236,17,2012.0,0,6,0.0,0.03,0.0,0.01
13865,14115,5321,29,2005.0,6,101,0.03,0.01,0.0,0.0
13866,14116,11075,17,2013.0,1,39,0.02,0.0,0.01,0.0
13867,14117,9746,17,2012.0,3,347,0.0,0.0,0.03,0.0
13868,14118,7733,29,2002.0,10,325,0.03,0.01,0.0,0.0
13869,14119,4736,4,2009.0,7,301,0.0,0.0,0.03,0.0
13870,14120,7504,19,2009.0,5,445,0.0,0.0,0.03,0.0
13871,14121,499,16,2004.0,0,53,0.02,0.01,0.0,0.0
13872,14122,7589,21,1998.0,8,133,0.0,0.0,0.03,0.0
13873,14123,982,19,2006.0,0,347,0.03,0.0,0.0,0.0
13874,14124,1256,6,2005.0,0,182,0.02,0.01,0.0,0.0
13875,14125,364,13,2010.0,9,259,0.0,0.03,0.0,0.01
13876,14126,1592,2,2014.0,9,373,0.0,0.0,0.03,0.0
13877,14127,1348,13,2001.0,10,137,0.0,0.03,0.0,0.01
13878,14128,2784,19,2012.0,0,347,0.0,0.0,0.03,0.0
13879,14129,10136,4,2008.0,1,301,0.0,0.0,0.03,0.0
13880,14130,924,6,2002.0,0,224,0.0,0.0,0.03,0.0
13881,14131,11234,6,2003.0,2,63,0.02,0.01,0.0,0.0
13882,14132,980,4,2007.0,5,0,0.0,0.03,0.0,0.0
13883,14133,6449,19,2007.0,6,487,0.03,0.0,0.0,0.0
13884,14134,9992,13,2008.0,1,297,0.0,0.03,0.0,0.01
13885,14135,9367,29,2006.0,6,91,0.03,0.01,0.0,0.0
13886,14136,1798,16,2006.0,3,115,0.0,0.0,0.03,0.0
13887,14137,5582,26,2010.0,6,367,0.03,0.0,0.0,0.0
13888,14138,8626,6,2005.0,0,101,0.02,0.01,0.0,0.0
13889,14139,8540,6,2002.0,8,275,0.02,0.01,0.0,0.0
13890,14140,7767,18,2016.0,8,85,0.03,0.0,0.0,0.01
13891,14141,10979,16,2006.0,3,21,0.02,0.01,0.0,0.0
13892,14142,1470,4,2008.0,3,324,0.0,0.03,0.0,0.0
13893,14143,11126,6,2006.0,7,469,0.0,0.0,0.03,0.0
13894,14144,10287,18,2014.0,10,160,0.0,0.03,0.0,0.0
13895,14145,3459,17,2012.0,3,157,0.0,0.0,0.03,0.0
13896,14146,7627,28,2006.0,10,21,0.03,0.0,0.0,0.0
13897,14147,9807,20,2015.0,7,262,0.0,0.0,0.03,0.0
13898,14148,7365,13,2006.0,8,493,0.0,0.03,0.0,0.01
13899,14149,10723,17,2007.0,6,191,0.0,0.0,0.03,0.0
13900,14150,2644,16,2002.0,10,275,0.02,0.01,0.0,0.0
13901,14151,1168,7,2005.0,10,21,0.03,0.01,0.0,0.0
13902,14152,8876,2,2015.0,4,21,0.03,0.0,0.0,0.0
13903,14153,4758,26,2007.0,0,347,0.0,0.0,0.03,0.0
13904,14154,10327,15,1998.0,11,275,0.02,0.01,0.0,0.0
13905,14155,9329,17,2011.0,1,347,0.0,0.0,0.03,0.0
13906,14156,5450,2,2012.0,0,362,0.0,0.0,0.03,0.0
13907,14157,1694,6,2003.0,0,524,0.02,0.01,0.0,0.0
13908,14158,1448,2,2013.0,0,528,0.0,0.03,0.0,0.0
13909,14159,8569,4,2006.0,1,109,0.0,0.0,0.03,0.0
13910,14160,3901,16,2009.0,1,499,0.0,0.0,0.03,0.0
13911,14161,7836,13,2006.0,11,323,0.0,0.03,0.0,0.01
13912,14163,10389,16,2006.0,1,411,0.0,0.0,0.03,0.0
13913,14164,11283,13,2001.0,11,323,0.0,0.03,0.0,0.01
13914,14165,3363,16,2002.0,3,455,0.0,0.0,0.03,0.0
13915,14166,8092,7,2003.0,6,17,0.03,0.01,0.0,0.0
13916,14167,1190,19,2008.0,5,122,0.03,0.0,0.0,0.0
13917,14168,6050,19,2006.0,6,455,0.03,0.0,0.0,0.0
13918,14169,11290,4,2008.0,9,6,0.03,0.0,0.0,0.0
13919,14170,1971,2,2012.0,0,307,0.03,0.0,0.0,0.0
13920,14171,2520,6,2001.0,6,60,0.02,0.01,0.0,0.0
13921,14172,7725,7,2003.0,8,487,0.03,0.01,0.0,0.0
13922,14173,1674,20,2015.0,7,362,0.0,0.0,0.03,0.0
13923,14174,8056,25,2001.0,11,347,0.0,0.0,0.03,0.0
13924,14175,6860,4,2011.0,7,224,0.0,0.0,0.03,0.0
13925,14176,10836,26,2007.0,3,524,0.0,0.03,0.0,0.0
13926,14177,2087,20,2015.0,0,230,0.0,0.0,0.03,0.0
13927,14178,679,16,2003.0,8,53,0.02,0.01,0.0,0.0
13928,14179,502,19,2006.0,7,524,0.03,0.0,0.0,0.0
13929,14180,6737,17,2016.0,3,499,0.0,0.0,0.03,0.0
13930,14181,8818,29,2005.0,8,221,0.03,0.01,0.0,0.0
13931,14182,10936,16,2007.0,10,461,0.0,0.0,0.03,0.0
13932,14183,4614,4,2011.0,5,528,0.03,0.0,0.0,0.0
13933,14184,4543,26,2007.0,10,275,0.0,0.0,0.03,0.0
13934,14185,5323,17,2014.0,6,367,0.02,0.01,0.0,0.01
13935,14186,7607,16,2007.0,3,499,0.0,0.0,0.03,0.0
13936,14187,8099,13,2011.0,5,57,0.01,0.02,0.0,0.01
13937,14188,9517,30,2016.0,0,21,0.02,0.01,0.0,0.0
13938,14189,676,16,2004.0,0,347,0.02,0.01,0.0,0.0
13939,14190,1680,16,2004.0,7,85,0.02,0.01,0.0,0.0
13940,14191,3950,4,2008.0,9,275,0.0,0.0,0.03,0.0
13941,14192,656,15,1996.0,0,17,0.02,0.01,0.0,0.0
13942,14193,7939,2,2013.0,11,499,0.0,0.0,0.03,0.0
13943,14194,2698,4,2005.0,3,359,0.01,0.0,0.02,0.0
13944,14195,1177,7,2005.0,10,21,0.03,0.01,0.0,0.0
